City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,Sines,37.9562,-8.8698,64.29,84,0,11.01,PT,2021-07-28 01:46:47
295,Shirokiy,49.758,129.523,77.76,76,99,10.98,RU,2021-07-28 01:46:47
296,Alyangula,-13.8483,136.4192,85.87,54,70,4.61,AU,2021-07-28 01:46:47
297,Lavrentiya,65.5833,-171.0,44.17,99,100,10.27,RU,2021-07-28 01:46:48
298,Port Hedland,-20.3167,118.5667,77.05,65,27,4.61,AU,2021-07-28 01:46:48
299,Kichmengskiy Gorodok,59.9816,45.7854,47.41,84,6,3.76,RU,2021-07-28 01:46:48
300,Coquimbo,-29.9533,-71.3436,51.53,93,0,1.14,CL,2021-07-28 01:46:49
301,Ilebo,-4.3167,20.5833,63.41,33,9,1.95,CD,2021-07-28 01:46:49
302,Meulaboh,4.1363,96.1285,79.72,83,54,2.71,ID,2021-07-28 01:46:50
303,Luganville,-15.5333,167.1667,78.93,80,86,13.62,VU,2021-07-28 01:46:50
304,Manakara,-22.1333,48.0167,60.89,94,78,6.13,MG,2021-07-28 01:46:50
305,San Policarpo,12.1791,125.5072,89.46,59,100,10.51,PH,2021-07-28 01:46:51
306,Dzhebariki-Khaya,62.2167,135.8,70.09,43,66,11.32,RU,2021-07-28 01:46:51
307,Port Keats,-14.25,129.55,86.58,45,34,4.63,AU,2021-07-28 01:46:51
308,Qui Nhon,13.7667,109.2333,87.89,61,100,16.17,VN,2021-07-28 01:46:52
309,Luderitz,-26.6481,15.1594,54.57,73,0,8.81,NA,2021-07-28 01:46:52
310,Kenora,49.8167,-94.4337,77.97,41,20,3.44,CA,2021-07-28 01:45:06
311,Salekhard,66.53,66.6019,47.52,95,100,11.79,RU,2021-07-28 01:46:53
312,Tukrah,32.5341,20.5791,75.31,77,0,8.75,LY,2021-07-28 01:46:53
313,Ossora,59.2353,163.0719,63.07,64,100,5.06,RU,2021-07-28 01:46:53
314,Bonavista,48.6499,-53.1147,66.11,98,100,17.45,CA,2021-07-28 01:46:54
315,The Valley,18.217,-63.0578,82.26,76,2,19.64,AI,2021-07-28 01:46:54
316,Panaba,21.2833,-88.2667,79.0,79,56,5.3,MX,2021-07-28 01:46:54
317,Talnakh,69.4865,88.3972,62.55,85,94,3.67,RU,2021-07-28 01:46:55
318,Isangel,-19.55,169.2667,78.91,57,75,11.5,VU,2021-07-28 01:46:55
319,Sri Aman,1.2376,111.4621,78.85,83,20,2.3,MY,2021-07-28 01:46:56
320,San Carlos De Bariloche,-41.1456,-71.3082,38.44,45,0,0.0,AR,2021-07-28 01:46:56
321,Durban,-29.8579,31.0292,61.02,48,0,5.01,ZA,2021-07-28 01:43:24
322,Havre-Saint-Pierre,50.2334,-63.5986,57.56,94,40,3.44,CA,2021-07-28 01:46:56
323,Hwange,-18.3693,26.5019,51.17,67,0,3.98,ZW,2021-07-28 01:46:57
324,Guaymas,27.9333,-110.9,92.73,55,8,9.73,MX,2021-07-28 01:46:57
325,Namie,37.4833,141.0,89.71,68,97,11.43,JP,2021-07-28 01:46:58
326,Ambon,-3.6954,128.1814,84.34,89,40,3.44,ID,2021-07-28 01:44:30
327,Maragogi,-9.0122,-35.2225,73.36,89,4,6.42,BR,2021-07-28 01:46:58
328,Fortuna,40.5982,-124.1573,76.19,93,20,8.05,US,2021-07-28 01:46:58
329,Okato,-39.2,173.8833,57.42,76,29,9.28,NZ,2021-07-28 01:46:59
330,Meadow Lake,34.8014,-106.5436,75.67,57,97,14.58,US,2021-07-28 01:46:59
331,La Asuncion,11.0333,-63.8628,80.33,83,24,9.22,VE,2021-07-28 01:47:00
332,Kavieng,-2.5744,150.7967,84.51,71,9,8.23,PG,2021-07-28 01:42:58
333,Samastipur,25.85,85.7833,84.96,78,100,5.08,IN,2021-07-28 01:47:00
334,Potrero Del Llano,21.05,-97.6833,76.33,83,87,5.17,MX,2021-07-28 01:47:01
335,Comodoro Rivadavia,-45.8667,-67.5,37.26,75,0,4.61,AR,2021-07-28 01:42:56
336,Takoradi,4.8845,-1.7554,75.02,85,98,9.82,GH,2021-07-28 01:47:01
337,Kailua,21.4022,-157.7394,89.58,65,75,12.66,US,2021-07-28 01:47:01
338,Batagay-Alyta,67.8006,130.4114,52.43,50,32,15.7,RU,2021-07-28 01:47:02
339,Porto Novo,6.4965,2.6036,76.82,83,100,7.72,BJ,2021-07-28 01:46:19
340,Marrakesh,31.6315,-8.0083,78.87,53,0,3.44,MA,2021-07-28 01:43:06
341,Kigoma,-4.8769,29.6267,71.76,61,38,0.83,TZ,2021-07-28 01:47:02
342,Male,4.1748,73.5089,78.75,83,75,8.05,MV,2021-07-28 01:42:12
343,Norman Wells,65.282,-126.8329,69.84,52,75,0.0,CA,2021-07-28 01:47:03
344,Cidreira,-30.1811,-50.2056,47.19,56,4,18.23,BR,2021-07-28 01:47:04
345,Margherita,27.2833,95.6833,85.48,81,99,1.57,IN,2021-07-28 01:47:04
346,Dakoro,14.5106,6.765,76.48,75,58,11.32,NE,2021-07-28 01:47:04
347,Belyy Yar,53.6039,91.3903,58.89,88,75,4.47,RU,2021-07-28 01:47:05
348,Fairbanks,64.8378,-147.7164,66.54,81,90,8.05,US,2021-07-28 01:47:05
349,Bandarbeyla,9.4942,50.8122,79.29,51,46,27.54,SO,2021-07-28 01:47:05
350,Popondetta,-8.7537,148.2534,75.52,96,100,1.79,PG,2021-07-28 01:47:06
351,Suntar,62.1444,117.6319,81.41,42,7,5.23,RU,2021-07-28 01:47:06
352,Bikin,46.8161,134.26,95.29,43,88,3.62,RU,2021-07-28 01:47:06
353,Rio Grande,-32.035,-52.0986,40.95,63,4,20.36,BR,2021-07-28 01:46:25
354,Kapit,2.0167,112.9333,86.79,66,32,1.7,MY,2021-07-28 01:47:07
355,Saint-Ambroise,48.5501,-71.3324,58.6,58,7,5.75,CA,2021-07-28 01:47:07
356,Buta,2.7858,24.73,70.83,93,100,1.81,CD,2021-07-28 01:47:07
357,Mmathubudukwane,-24.6,26.4333,42.8,60,0,2.08,BW,2021-07-28 01:47:08
358,Jutai,-5.1833,-68.9,78.98,74,100,1.19,BR,2021-07-28 01:47:08
359,Ardabil,38.2498,48.2933,62.15,82,40,19.57,IR,2021-07-28 01:47:09
360,Santa Maria,-29.6842,-53.8069,42.1,61,0,9.22,BR,2021-07-28 01:44:45
361,Zhigansk,66.7697,123.3711,61.36,55,75,11.43,RU,2021-07-28 01:47:09
362,Labuhan,-6.8844,112.2051,82.0,65,5,5.73,ID,2021-07-28 01:47:10
363,Svobodnyy,51.4,128.1333,78.69,75,61,11.39,RU,2021-07-28 01:47:10
364,Ozernovskiy,51.5,156.5167,55.31,96,100,4.59,RU,2021-07-28 01:47:11
365,Clarence Town,-32.5833,151.7833,74.14,33,99,11.03,AU,2021-07-28 01:47:11
366,Turukhansk,65.8167,87.9833,53.11,92,100,6.91,RU,2021-07-28 01:47:11
367,Talas,38.6908,35.5538,63.27,72,0,2.3,TR,2021-07-28 01:47:12
368,Yaan,7.3833,8.5667,69.8,87,97,4.76,NG,2021-07-28 01:47:12
369,Faanui,-16.4833,-151.75,77.79,75,55,8.99,PF,2021-07-28 01:47:13
370,Thaba Nchu,-29.2093,26.839,26.38,58,0,3.89,ZA,2021-07-28 01:47:13
371,Polovinnoye,54.7914,65.9864,57.43,83,99,9.75,RU,2021-07-28 01:47:13
372,East Chicago,41.6392,-87.4548,84.36,70,1,3.44,US,2021-07-28 01:47:14
373,Aripuana,-9.1667,-60.6333,77.18,48,80,1.97,BR,2021-07-28 01:47:14
374,Machachi,-0.5,-78.5667,49.5,93,29,5.35,EC,2021-07-28 01:47:15
375,Kalmunai,7.4167,81.8167,82.81,67,100,2.84,LK,2021-07-28 01:47:15
376,Japura,-0.3167,102.35,81.77,58,92,4.76,ID,2021-07-28 01:47:15
377,Qaqortoq,60.7167,-46.0333,46.9,77,100,1.61,GL,2021-07-28 01:47:16
378,Eresos,39.1667,25.9333,74.82,69,0,11.97,GR,2021-07-28 01:47:16
379,Sao Joao Da Barra,-21.6403,-41.0511,70.14,84,0,14.52,BR,2021-07-28 01:47:16
380,Arlit,18.7369,7.3853,83.25,52,54,7.36,NE,2021-07-28 01:47:17
381,Vila Velha,-20.3297,-40.2925,73.35,83,0,9.22,BR,2021-07-28 01:47:17
382,Bowen,-20.0167,148.2333,75.42,57,5,9.64,AU,2021-07-28 01:47:17
383,Hervey Bay,-25.2986,152.8535,75.31,70,100,12.55,AU,2021-07-28 01:47:18
384,Sierra Vista,31.5545,-110.3037,77.05,59,90,4.61,US,2021-07-28 01:45:26
385,Bichena,10.45,38.2,52.14,92,100,3.56,ET,2021-07-28 01:47:18
386,Jacareacanga,-6.2222,-57.7528,75.58,48,2,0.69,BR,2021-07-28 01:47:19
387,Vikhorevka,56.1201,101.1636,76.59,51,7,1.86,RU,2021-07-28 01:47:19
388,Torrijos,39.9819,-4.2835,76.55,37,0,1.72,ES,2021-07-28 01:47:19
389,Hami,42.8,93.45,93.56,14,15,12.35,CN,2021-07-28 01:47:20
390,Gushikawa,26.3544,127.8686,87.39,75,75,11.5,JP,2021-07-28 01:47:20
391,Port Moresby,-9.4431,147.1797,85.42,70,75,11.5,PG,2021-07-28 01:47:20
392,Quiindy,-25.9667,-57.2667,42.55,43,0,4.5,PY,2021-07-28 01:47:21
393,Yenagoa,4.9247,6.2642,72.45,89,89,3.6,NG,2021-07-28 01:47:21
394,Derzhavinsk,51.1,66.3167,64.13,41,6,9.6,KZ,2021-07-28 01:47:22
395,Alekseyevsk,57.8406,108.3492,82.96,40,0,1.07,RU,2021-07-28 01:47:22
396,Darhan,49.4867,105.9228,70.32,62,52,1.34,MN,2021-07-28 01:47:22
397,Carnarvon,-24.8667,113.6333,66.27,55,100,8.05,AU,2021-07-28 01:47:23
398,Astorga,-23.2325,-51.6656,57.6,82,99,11.56,BR,2021-07-28 01:47:23
399,Lucapa,-8.4192,20.7447,57.88,34,84,3.13,AO,2021-07-28 01:47:23
400,Willowmore,-33.2926,23.4895,44.8,53,0,3.38,ZA,2021-07-28 01:47:24
401,Longyearbyen,78.2186,15.6401,42.64,93,75,9.22,SJ,2021-07-28 01:47:24
402,Saint Anthony,45.0205,-93.218,89.49,69,20,4.0,US,2021-07-28 01:45:05
403,Gisborne,-38.6533,178.0042,57.94,49,2,8.37,NZ,2021-07-28 01:47:25
404,Pangody,65.85,74.4859,52.81,60,97,12.06,RU,2021-07-28 01:47:25
405,Daru,-9.0763,143.2092,77.05,91,99,12.55,PG,2021-07-28 01:47:25
406,Sorsk,54.0033,90.2467,55.29,81,100,4.79,RU,2021-07-28 01:47:26
407,Pontian Kecil,1.4801,103.3899,86.99,71,52,10.71,MY,2021-07-28 01:47:26
408,Kayerkan,69.3497,87.7602,54.75,92,100,7.7,RU,2021-07-28 01:47:27
409,Hasaki,35.7333,140.8333,88.29,81,100,20.54,JP,2021-07-28 01:47:27
410,Macroom,51.9,-8.95,54.55,92,73,6.17,IE,2021-07-28 01:47:27
411,Benjamin Aceval,-24.9667,-57.5667,43.93,39,0,4.72,PY,2021-07-28 01:47:28
412,Pacific Grove,36.6177,-121.9166,85.98,82,20,3.0,US,2021-07-28 01:47:28
413,Oros,-6.2444,-38.9136,74.61,65,22,3.0,BR,2021-07-28 01:47:28
414,Praya,14.9215,-23.5087,77.54,78,75,8.05,CV,2021-07-28 01:47:29
415,Taoudenni,22.6783,-3.9836,98.82,10,66,8.41,ML,2021-07-28 01:47:29
416,Ilam,26.9167,87.9167,74.95,85,78,2.62,NP,2021-07-28 01:47:29
417,Ashtian,34.5217,50.0019,72.14,26,0,6.91,IR,2021-07-28 01:47:30
418,Ambanja,-13.6833,48.45,63.57,87,7,4.41,MG,2021-07-28 01:47:30
419,Port Hardy,50.6996,-127.4199,64.58,68,40,11.5,CA,2021-07-28 01:47:30
420,Moose Factory,51.2585,-80.6094,60.8,72,1,8.05,CA,2021-07-28 01:47:31
421,Mantua,45.1667,10.7833,71.28,89,4,3.98,IT,2021-07-28 01:47:31
422,Asau,46.4333,26.4,72.39,70,11,6.11,RO,2021-07-28 01:47:31
423,Vila Franca Do Campo,37.7167,-25.4333,68.41,88,10,7.76,PT,2021-07-28 01:47:32
424,Rorvik,64.8621,11.2373,62.4,68,100,9.24,NO,2021-07-28 01:47:32
425,Contamana,-7.3333,-75.0167,77.7,71,31,2.28,PE,2021-07-28 01:47:32
426,Novyy Urengoy,66.0833,76.6333,53.15,61,100,6.17,RU,2021-07-28 01:47:33
427,Murshidabad,24.1833,88.2667,83.57,83,93,11.92,IN,2021-07-28 01:47:33
428,Kadoma,34.7333,135.5833,91.65,57,75,4.61,JP,2021-07-28 01:47:33
429,Pemangkat,1.1667,108.9667,83.79,74,99,8.46,ID,2021-07-28 01:47:34
430,Camacha,33.0833,-16.3333,68.76,73,75,13.8,PT,2021-07-28 01:47:34
431,Lovozero,68.005,35.0117,56.28,73,99,5.57,RU,2021-07-28 01:47:35
432,San Andres,12.5847,-81.7006,82.42,83,75,9.22,CO,2021-07-28 01:45:29
433,Soyo,-6.1349,12.3689,72.79,88,98,8.61,AO,2021-07-28 01:47:35
434,Beloha,-25.1667,45.05,61.97,75,0,12.03,MG,2021-07-28 01:47:35
435,Cockburn Town,21.4612,-71.1419,81.66,78,14,18.63,TC,2021-07-28 01:47:36
436,Deputatskiy,69.3,139.9,39.69,82,100,4.47,RU,2021-07-28 01:47:36
437,Codrington,-38.2667,141.9667,49.05,84,100,21.23,AU,2021-07-28 01:47:37
438,Aksu,41.1231,80.2644,89.56,25,98,7.56,CN,2021-07-28 01:47:37
439,Gwadar,25.1216,62.3254,81.79,88,81,9.71,PK,2021-07-28 01:44:25
440,Broome,42.2506,-75.833,68.58,97,90,1.01,US,2021-07-28 01:47:37
441,Eureka,40.8021,-124.1637,58.57,87,100,4.43,US,2021-07-28 01:47:00
442,Novopokrovka,49.8425,36.5477,64.78,51,7,3.2,UA,2021-07-28 01:47:38
443,Senanga,-16.1167,23.2667,46.42,69,6,5.86,ZM,2021-07-28 01:47:38
444,Bull Savanna,17.8868,-77.5902,77.31,84,100,3.87,JM,2021-07-28 01:47:39
445,Dicabisagan,17.0818,122.4157,87.03,67,100,4.47,PH,2021-07-28 01:47:39
446,Qasigiannguit,68.8193,-51.1922,55.65,79,97,9.57,GL,2021-07-28 01:47:39
447,Huasahuasi,-11.3167,-75.6167,39.43,80,96,0.16,PE,2021-07-28 01:47:40
448,Phalodi,27.1333,72.3667,82.49,75,99,19.93,IN,2021-07-28 01:47:40
449,Jaffna,9.6685,80.0074,84.33,72,100,14.16,LK,2021-07-28 01:47:40
450,Nesna,66.1967,13.0213,62.58,59,48,13.94,NO,2021-07-28 01:47:41
451,Shamary,57.3434,58.2199,48.02,77,87,6.29,RU,2021-07-28 01:47:41
452,Simav,39.0882,28.9777,62.96,68,0,6.44,TR,2021-07-28 01:47:42
453,Atar,20.5169,-13.0499,87.8,27,11,3.56,MR,2021-07-28 01:47:42
454,Calama,-22.4667,-68.9333,46.89,7,1,4.61,CL,2021-07-28 01:47:42
455,Taksimo,56.3444,114.8794,79.9,41,72,1.05,RU,2021-07-28 01:47:43
456,Methoni,36.8197,21.7049,85.21,56,0,2.82,GR,2021-07-28 01:47:43
457,Honningsvag,70.9821,25.9704,46.69,86,100,3.31,NO,2021-07-28 01:47:43
458,Geraldton,-28.7667,114.6,65.12,88,90,11.5,AU,2021-07-28 01:47:44
459,Tooele,40.5308,-112.2983,88.45,37,1,0.0,US,2021-07-28 01:47:44
460,Bafoulabe,13.8065,-10.8321,80.37,82,98,3.94,ML,2021-07-28 01:47:44
461,Bida,9.0833,6.0167,72.25,94,100,1.83,NG,2021-07-28 01:47:45
462,Tautira,-17.7333,-149.15,78.82,70,77,9.26,PF,2021-07-28 01:47:45
463,Acopiara,-6.0953,-39.4525,73.6,54,6,5.59,BR,2021-07-28 01:47:46
464,Orizona,-17.0314,-48.2958,66.4,40,0,2.24,BR,2021-07-28 01:47:46
465,Hongjiang,27.11,109.9956,89.67,58,0,1.5,CN,2021-07-28 01:47:46
466,Quatre Cocos,-20.2078,57.7625,67.08,91,100,16.67,MU,2021-07-28 01:47:47
467,Si Satchanalai,17.5169,99.7598,81.7,93,100,0.94,TH,2021-07-28 01:47:47
468,Saint-Francois,46.4154,3.9054,63.18,100,90,2.3,FR,2021-07-28 01:47:47
469,Torbay,47.6666,-52.7314,66.97,96,90,13.8,CA,2021-07-28 01:47:48
470,Shaoyang,27.2315,111.4525,88.81,55,0,4.52,CN,2021-07-28 01:47:48
471,Mporokoso,-9.3727,30.125,52.07,62,71,7.7,ZM,2021-07-28 01:47:49
472,Fayaoue,-20.65,166.5333,72.41,59,11,15.97,NC,2021-07-28 01:47:49
473,Ulladulla,-35.35,150.4667,73.09,39,53,13.91,AU,2021-07-28 01:47:49
474,Tiznit,29.5833,-9.5,69.24,70,1,1.59,MA,2021-07-28 01:47:50
475,Barcelos,41.5388,-8.6151,64.92,89,1,4.32,PT,2021-07-28 01:47:50
476,Mananjary,-21.2167,48.3333,63.91,81,91,5.68,MG,2021-07-28 01:47:50
477,Peterhead,57.5058,-1.7981,61.2,94,100,8.97,GB,2021-07-28 01:47:51
478,Port Townsend,48.117,-122.7605,83.48,66,1,1.99,US,2021-07-28 01:47:51
479,Tucupita,9.0622,-62.051,74.17,98,100,3.22,VE,2021-07-28 01:47:51
480,Yerbogachen,61.2767,108.0108,82.08,42,4,9.75,RU,2021-07-28 01:47:52
481,Ayan,56.45,138.1667,64.04,83,9,8.55,RU,2021-07-28 01:47:52
482,Puri,19.8,85.85,82.38,81,100,12.17,IN,2021-07-28 01:47:53
483,Tabas,33.5959,56.9244,81.81,19,1,7.27,IR,2021-07-28 01:47:53
484,Jawhar,2.7809,45.5005,73.56,82,100,13.35,SO,2021-07-28 01:47:53
485,Manyana,-23.4,21.7167,42.58,58,0,8.68,BW,2021-07-28 01:47:54
486,Puerto Colombia,10.9878,-74.9547,77.09,87,100,5.77,CO,2021-07-28 01:47:54
487,Manaus,-3.1019,-60.025,84.69,70,0,3.44,BR,2021-07-28 01:47:54
488,Novyy Oskol,50.7631,37.8691,65.35,55,54,1.57,RU,2021-07-28 01:47:55
489,Ranong,9.9658,98.6348,84.13,83,99,15.26,TH,2021-07-28 01:47:55
490,Douglas,41.3,-96.167,90.48,68,1,1.99,US,2021-07-28 01:47:55
491,Pontianak,-0.0333,109.3333,78.78,94,75,4.61,ID,2021-07-28 01:47:56
492,Kyabram,-36.3167,145.05,59.88,75,49,18.03,AU,2021-07-28 01:47:56
493,Gadag,15.4167,75.6167,71.47,84,100,16.49,IN,2021-07-28 01:47:57
494,Severo-Kurilsk,50.6789,156.125,58.84,91,100,7.14,RU,2021-07-28 01:47:57
495,Tilichiki,60.4667,166.1,61.61,49,85,15.7,RU,2021-07-28 01:47:57
496,Stawell,-37.05,142.7667,50.49,83,99,20.58,AU,2021-07-28 01:47:58
497,Vigrestad,58.5667,5.7,62.28,89,98,12.75,NO,2021-07-28 01:47:58
498,Outjo,-20.1167,16.15,50.09,37,0,8.1,NA,2021-07-28 01:47:58
499,Atasu,48.6814,71.6433,64.76,37,0,7.23,KZ,2021-07-28 01:47:59
500,Aquiraz,-3.9014,-38.3911,80.69,87,16,7.92,BR,2021-07-28 01:47:59
501,Amurzet,47.6967,131.0981,94.3,40,28,8.86,RU,2021-07-28 01:47:59
502,Kendari,-3.945,122.4989,84.06,68,86,2.44,ID,2021-07-28 01:48:00
503,Lisakovsk,52.5369,62.4936,62.58,57,47,8.41,KZ,2021-07-28 01:48:00
504,Boa Vista,2.8197,-60.6733,78.78,89,75,3.44,BR,2021-07-28 01:48:01
505,Maningrida,-12.0667,134.2667,85.77,42,41,8.41,AU,2021-07-28 01:48:01
506,Dwarka,22.2394,68.9678,82.47,84,100,25.84,IN,2021-07-28 01:48:01
507,Tigre,-34.426,-58.5796,48.34,58,40,12.66,AR,2021-07-28 01:48:02
508,Mandalgovi,45.7625,106.2708,70.81,50,34,6.58,MN,2021-07-28 01:48:02
509,Wiang Sa,8.6359,99.3666,87.67,82,65,8.39,TH,2021-07-28 01:48:02
510,Oranjestad,12.524,-70.027,82.35,78,20,12.66,AW,2021-07-28 01:45:42
511,Gamba,-2.65,10.0,72.01,88,98,2.8,GA,2021-07-28 01:48:03
512,Vela,44.2833,23.4167,72.79,48,5,3.85,RO,2021-07-28 01:48:03
513,Rongcheng,30.634,117.8517,78.82,93,100,6.33,CN,2021-07-28 01:48:03
514,Kapuskasing,49.4169,-82.4331,66.29,52,20,1.14,CA,2021-07-28 01:48:04
515,Necochea,-38.5473,-58.7368,45.03,68,100,22.53,AR,2021-07-28 01:48:04
516,Panguipulli,-39.6333,-72.3333,35.2,97,8,2.68,CL,2021-07-28 01:48:04
517,Zaqatala,41.6336,46.6433,68.47,94,75,9.22,AZ,2021-07-28 01:48:05
518,Sabang,5.8933,95.3214,83.25,73,85,20.71,ID,2021-07-28 01:48:05
519,Kodinsk,58.6881,99.1844,72.57,71,100,6.93,RU,2021-07-28 01:48:05
520,Changli,39.7042,119.1506,82.22,69,99,2.91,CN,2021-07-28 01:48:06
521,Dovers,12.8833,-61.1833,80.31,78,97,16.78,VC,2021-07-28 01:48:06
522,Tsiroanomandidy,-18.7667,46.0333,51.71,73,0,1.9,MG,2021-07-28 01:48:07
523,Amazar,53.858,120.875,62.69,96,100,1.7,RU,2021-07-28 01:48:07
524,Calabar,4.9517,8.322,71.6,93,71,1.43,NG,2021-07-28 01:48:07
525,Sinnamary,5.3833,-52.95,77.72,86,5,7.38,GF,2021-07-28 01:48:08
526,El Alto,-4.2714,-81.2147,66.11,86,70,14.58,PE,2021-07-28 01:48:08
527,Victor Harbor,-35.5667,138.6167,57.47,65,9,1.99,AU,2021-07-28 01:48:08
528,Levokumka,44.2317,43.15,61.05,87,90,8.99,RU,2021-07-28 01:48:09
529,Faya,18.3851,42.4509,63.12,80,68,5.73,SA,2021-07-28 01:48:09
530,Shaunavon,49.6501,-108.4181,85.78,22,83,12.12,CA,2021-07-28 01:48:09
531,Pucallpa,-8.3791,-74.5539,82.44,74,40,2.3,PE,2021-07-28 01:48:10
532,Opuwo,-18.0607,13.84,54.28,34,0,6.46,NA,2021-07-28 01:48:10
533,Aire-Sur-La-Lys,50.6387,2.3988,60.3,98,56,12.1,FR,2021-07-28 01:48:11
534,Dunedin,-45.8742,170.5036,51.8,56,34,7.0,NZ,2021-07-28 01:48:11
535,Namatanai,-3.6667,152.4333,85.57,65,16,4.29,PG,2021-07-28 01:48:11
536,Killybegs,54.6333,-8.45,54.45,86,68,3.8,IE,2021-07-28 01:48:12
537,Porto Belo,-27.1578,-48.5531,59.97,76,60,2.24,BR,2021-07-28 01:48:12
538,Maceio,-9.6658,-35.7353,72.84,100,75,3.44,BR,2021-07-28 01:46:08
539,Cape Coast,5.1053,-1.2466,75.25,86,100,11.52,GH,2021-07-28 01:48:12
540,Elat,29.5581,34.9482,89.44,29,0,13.8,IL,2021-07-28 01:48:13
541,Rawson,-43.3002,-65.1023,41.76,68,24,13.15,AR,2021-07-28 01:48:13
542,Doha,25.2867,51.5333,94.89,78,99,3.44,QA,2021-07-28 01:48:14
543,Camabatela,-8.1881,15.375,54.07,52,28,1.1,AO,2021-07-28 01:48:14
544,Chernyshevskiy,63.0128,112.4714,82.15,44,11,6.15,RU,2021-07-28 01:48:14
545,Pampierstad,-27.7832,24.6877,41.18,52,0,9.62,ZA,2021-07-28 01:48:15
546,Moengo,5.6167,-54.4,73.2,98,17,2.98,SR,2021-07-28 01:48:15
547,Linxia,35.6003,103.2064,66.88,54,6,1.05,CN,2021-07-28 01:48:16
548,Kampot,10.6167,104.1833,82.45,74,92,11.21,KH,2021-07-28 01:48:16
549,Hofn,64.2539,-15.2082,53.62,85,100,5.88,IS,2021-07-28 01:48:16
550,Los Llanos De Aridane,28.6585,-17.9182,69.55,90,90,13.8,ES,2021-07-28 01:48:17
551,Asyut,27.181,31.1837,78.98,40,0,11.1,EG,2021-07-28 01:48:17
552,San Luis,-33.295,-66.3356,37.71,44,3,7.76,AR,2021-07-28 01:48:18
553,Tianpeng,30.9866,103.9393,84.63,63,7,1.77,CN,2021-07-28 01:48:18
554,Korla,41.7597,86.1469,91.45,15,6,11.95,CN,2021-07-28 01:48:18
555,Adeje,28.1227,-16.726,71.94,74,75,17.27,ES,2021-07-28 01:48:18
556,Akyab,20.15,92.9,79.9,91,100,16.2,MM,2021-07-28 01:48:19
557,Gangapur,26.4833,76.7167,78.76,87,100,12.41,IN,2021-07-28 01:48:19
558,Medea,36.2642,2.7539,64.85,33,0,5.93,DZ,2021-07-28 01:48:20
559,Kapoeta,4.7717,33.5903,71.58,78,58,3.04,SS,2021-07-28 01:48:20
560,Zhytomyr,50.2649,28.6767,64.35,95,81,3.65,UA,2021-07-28 01:48:20
561,Canico,32.6333,-16.85,72.23,78,40,12.66,PT,2021-07-28 01:48:21
562,Uyuni,-20.4597,-66.825,35.8,38,1,21.18,BO,2021-07-28 01:48:21
563,Whitehorse,60.7161,-135.0538,65.01,63,40,15.99,CA,2021-07-28 01:43:56
564,Taupo,-38.6833,176.0833,56.25,67,12,12.8,NZ,2021-07-28 01:48:21
565,Kalevala,65.2,31.1667,56.97,66,7,4.05,RU,2021-07-28 01:48:22
566,Ambagarh Chauki,20.7833,80.7167,75.49,88,100,9.98,IN,2021-07-28 01:48:22
567,Esna,25.2934,32.554,86.02,22,100,13.38,EG,2021-07-28 01:48:23
568,Normandin,48.8333,-72.5321,53.91,76,14,5.75,CA,2021-07-28 01:48:23
569,Star,43.6921,-116.4935,99.12,25,1,10.36,US,2021-07-28 01:48:23
570,Makakilo City,21.3469,-158.0858,88.12,52,1,12.66,US,2021-07-28 01:48:24
571,Winslow,35.0242,-110.6974,86.18,27,90,5.01,US,2021-07-28 01:48:24
572,Hudson Bay,52.85,-102.3842,72.28,64,19,5.32,CA,2021-07-28 01:48:24
573,Villarrica,-25.75,-56.4333,42.51,46,0,4.47,PY,2021-07-28 01:48:25
